name,stationcode,ebike,mechanical,x,y,duedate,numbikesavailable,numdocksavailable,capacity,is_renting,is_installed,nom_arrondissement_communes,is_returning,record_timestamp
Harpe - Saint-Germain,5001,5,2,2.3436703160405,48.851518815017,2023-05-26T15:45:03+00:00,7,33,45,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Louis Xavier de Ricard - Ancienne Mairie,41211,4,0,2.472420372068882,48.84629899065091,2023-05-26T15:44:56+00:00,4,27,34,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-26T16:22:00.535Z
Vivienne - Montmartre,2108,1,1,2.3414588347077,48.871347597383,2023-05-26T15:45:27+00:00,2,37,39,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Charenton - Prague,12101,1,23,2.3763584494312,48.848175129981,2023-05-26T15:46:16+00:00,24,0,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Champs-Elysees - Bassano,8116,0,0,2.3002389818429947,48.87181180781605,2021-02-21T19:09:18+00:00,0,25,25,NON,OUI,Paris,NON,2023-05-26T16:22:00.535Z
Hôpital Necker,15129,1,16,2.313245013356209,48.846043490118454,2023-05-26T15:45:00+00:00,17,22,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jules Guesdes - Général de Gaulle,21315,1,0,2.278934195637703,48.81930581291959,2023-05-26T15:38:51+00:00,1,22,24,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-26T16:22:00.535Z
Marché Saint-Germain,6022,2,4,2.335500307381153,48.85165625855281,2023-05-26T15:45:41+00:00,6,15,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Aimé Césaire,21402,0,0,2.2429127991199493,48.783194713067815,2023-05-26T15:44:59+00:00,0,27,27,OUI,OUI,Clamart,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville de Sèvres,23102,1,2,2.2131047397851944,48.824363561288756,2023-05-26T15:45:50+00:00,3,27,32,OUI,OUI,Sèvres,OUI,2023-05-26T16:22:00.535Z
Parc Eli Lotar,33014,1,1,2.3727085813879967,48.91844993053703,2023-05-26T15:42:50+00:00,2,18,20,OUI,OUI,Aubervilliers,OUI,2023-05-26T16:22:00.535Z
Leredde - Tolbiac,13052,3,23,2.3744382709265,48.82887629664,2023-05-26T15:44:50+00:00,26,17,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Villiers - Batignolles,17024,1,2,2.31653843075037,48.88125253846116,2023-05-26T15:45:20+00:00,3,20,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place Charles Michels,15127,0,30,2.28502,48.846401,2023-05-26T15:45:56+00:00,30,6,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jean Jaurès - Jules Jacquemin,33103,8,0,2.4082902455152104,48.88433053604843,2023-05-26T15:45:19+00:00,8,16,24,OUI,OUI,Le Pré-Saint-Gervais,OUI,2023-05-26T16:22:00.535Z
Saint-Benoît - Jacob,6002,3,5,2.3334722220897675,48.85545136013941,2023-05-26T15:44:17+00:00,8,15,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Didot - Place de Moro-Giafferi,14031,7,3,2.3215,48.8337,2023-05-26T15:44:22+00:00,10,11,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Landy - Heurtault,33012,3,2,2.375951372087002,48.915096534520316,2023-05-26T15:42:18+00:00,5,24,30,OUI,OUI,Aubervilliers,OUI,2023-05-26T16:22:00.535Z
Bruant - Vincent Auriol,13018,1,4,2.366826499627087,48.83484845292942,2023-05-26T15:42:30+00:00,5,16,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Stalingrad - Rigollots,41203,5,3,2.45557576417923,48.84997403844251,2023-05-26T15:45:37+00:00,8,40,51,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-26T16:22:00.535Z
Gare du Nord - Saint-Vincent de Paul,10033,6,0,2.3524305148385,48.880955741648,2023-05-26T15:46:14+00:00,6,15,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jardins d'Eole,18039,2,3,2.3668488,48.8869703,2023-05-26T15:40:12+00:00,5,14,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place des Droits de l'Enfant,14011,3,2,2.3319217,48.8274804,2023-05-26T15:46:12+00:00,5,17,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bourdon - Pont Morland,4006,3,47,2.3659356,48.8478103,2023-05-26T15:46:02+00:00,50,2,52,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Crevaux - Bugeaud,16105,0,1,2.281149007691853,48.870809428669546,2023-05-26T15:41:44+00:00,1,30,31,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Cité Riverin - Château d'Eau,10008,1,4,2.358739863900845,48.870702423554306,2023-05-26T15:45:06+00:00,5,13,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Charles Frérot - Albert Guilpin,42505,2,17,2.3505029082298283,48.8155839183714,2023-05-26T15:42:48+00:00,19,11,30,OUI,OUI,Gentilly,OUI,2023-05-26T16:22:00.535Z
Claude Vellefaux - Hôpital Saint-Louis,10032,3,0,2.3700717069851,48.872859139003,2023-05-26T15:45:24+00:00,3,29,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Nation - Picpus,12015,1,0,2.4001130461693,48.846821681548,2023-05-26T15:45:31+00:00,1,32,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare RER les Grésillons,26004,3,1,2.31458459136273,48.919898633572764,2023-05-26T15:42:07+00:00,4,15,22,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Sèvres - Lecourbe,15008,1,11,2.3110086,48.8447677,2023-05-26T15:45:11+00:00,12,46,62,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Diane Arbus,18202,7,3,2.3524022474885,48.898800717199,2023-05-26T15:45:30+00:00,10,26,38,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Perle - Vieille du Temple,3008,3,14,2.3611206,48.8601346,2023-05-26T15:42:24+00:00,17,18,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Epée de Bois - Mouffetard,5015,2,2,2.350066713988781,48.841508690388835,2023-05-26T15:45:22+00:00,4,59,63,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Roger Salengro - Général de Gaulle,45002,1,19,2.4846760556101803,48.820029010376956,2023-05-26T15:43:49+00:00,20,6,27,OUI,OUI,Champigny-sur-Marne,OUI,2023-05-26T16:22:00.535Z
Camille Risch - Paul Armangot,44014,6,2,2.373685,48.774703,2023-05-26T15:45:01+00:00,8,16,25,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Phalsbourg - Villiers,17019,0,1,2.3090453445911407,48.88242307900951,2023-05-26T15:45:06+00:00,1,17,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mairie du 16ème,16013,3,0,2.2765953093767166,48.863936848471994,2023-05-26T15:45:17+00:00,3,30,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Nation - Charonne,20001,8,7,2.3997623859813,48.848364667777,2023-05-26T15:46:15+00:00,15,20,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Avron,20008,2,0,2.405871044529538,48.853246898211985,2023-05-26T15:46:13+00:00,2,30,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Maine - Liancourt,14103,0,4,2.323731449974,48.835064363954,2023-05-26T15:46:11+00:00,4,22,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare de Reuilly - Picpus,12019,1,1,2.3972943797707558,48.84267354116789,2023-05-26T15:45:52+00:00,2,26,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pergolèse - Marbeau,16102,1,1,2.281512522529856,48.87356870686902,2023-05-26T15:46:05+00:00,2,17,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Jourdan - Cité Universitaire,14135,4,1,2.3397007964124366,48.819897343156676,2023-05-26T15:44:12+00:00,5,31,39,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mairie d'Issy,21309,7,31,2.27231115102768,48.8237677924683,2023-05-26T15:45:09+00:00,38,2,41,OUI,OUI,Issy-les-Moulineaux,OUI,2023-05-26T16:22:00.535Z
Gambetta - Père Lachaise,20024,3,0,2.398228667282044,48.864295696165875,2023-05-26T15:45:20+00:00,3,25,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte de Clignancourt - Ney,18140,1,1,2.344321422278881,48.899641123987095,2023-05-26T15:45:51+00:00,2,35,40,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Louis Blanc - La Chapelle,10034,2,2,2.3599335551262,48.884008964514,2023-05-26T15:45:41+00:00,4,17,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Cordelières - Arago,13005,2,4,2.348572461702221,48.83548071896613,2023-05-26T15:46:12+00:00,6,36,46,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Parme - Clichy,9037,5,1,2.328197093450571,48.88126642422664,2023-05-26T15:45:54+00:00,6,18,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Emile Reynaud - Porte de la Villette,19010,2,3,2.3887022584676743,48.90098953630053,2023-05-26T15:45:43+00:00,5,15,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de l'Europe - Alfortville,41405,4,8,2.4284800887107854,48.78913702405837,2023-05-26T15:41:31+00:00,12,6,24,OUI,OUI,Alfortville,OUI,2023-05-26T16:22:00.535Z
Pyrénées - Plaine,20006,2,1,2.4062821269035,48.85026702458,2023-05-26T15:46:15+00:00,3,9,12,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Sèvres - Général Leclerc,21026,6,18,2.231426239013672,48.83012155905476,2023-05-26T15:46:09+00:00,24,6,30,OUI,OUI,Boulogne-Billancourt,OUI,2023-05-26T16:22:00.535Z
Bosquet - Saint-Dominique,7021,4,1,2.303716580234576,48.85865170952645,2023-05-26T15:45:45+00:00,5,22,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Maurice d'Ocagne - General Maudhuy,14137,1,1,2.3158789426088333,48.82414282524159,2023-05-26T15:44:07+00:00,2,26,30,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Arsène Houssaye - Champs-Elysées,8028,2,0,2.2977904602885,48.873409276267,2023-05-26T15:42:10+00:00,2,25,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Fraternité,31709,0,1,2.422847449779511,48.85716405838368,2023-05-26T15:43:54+00:00,1,20,22,OUI,OUI,Montreuil,OUI,2023-05-26T16:22:00.535Z
Turbigo - Réaumur,3011,4,7,2.3564198613166814,48.86557404753054,2023-05-26T15:46:16+00:00,11,20,31,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Dunkerque - Alsace,10027,2,3,2.358379,48.879355,2023-05-26T15:37:01+00:00,5,13,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lacuée - Lyon,12002,6,7,2.3704585433006,48.849268481958,2023-05-26T15:43:24+00:00,13,1,16,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Archives - Rivoli,4103,1,17,2.3539767041802,48.857346707443,2023-05-26T15:46:07+00:00,18,6,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Frères Flavien - Porte des Lilas,20029,0,1,2.41104629853209,48.8780992764359,2023-05-26T15:43:54+00:00,1,22,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Denis - Réaumur,2003,0,4,2.3507790675507594,48.8661116315789,2023-05-26T15:45:04+00:00,4,26,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Joffre - Aigle,22503,0,0,2.245096,48.904033,2023-05-26T15:45:25+00:00,0,20,20,OUI,OUI,La Garenne-Colombes,OUI,2023-05-26T16:22:00.535Z
Etienne Marcel - Montorgueil,2002,5,13,2.3461959511041637,48.86450567259199,2023-05-26T15:45:27+00:00,18,9,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Montmartre - Etienne Marcel,2005,2,11,2.345068440144759,48.865021945810085,2023-05-26T15:45:14+00:00,13,1,16,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Cléry - Montmartre,2021,2,16,2.3445211,48.867458,2023-05-26T15:46:09+00:00,18,26,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Adolphe Lalyre - Armand Silvestre,24006,1,4,2.273416221141815,48.90406266961591,2023-05-26T15:40:30+00:00,5,35,40,OUI,OUI,Courbevoie,OUI,2023-05-26T16:22:00.535Z
Temple - Haudriettes,3009,1,5,2.356696020645806,48.861636880211584,2023-05-26T15:44:59+00:00,6,13,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Blancs-Manteaux - Archives,4014,2,17,2.3559471219778,48.85941800703,2023-05-26T15:46:13+00:00,19,10,29,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville d'Asnières sur Seine,26005,0,22,2.288238108158112,48.90999330025577,2023-05-26T15:45:33+00:00,22,8,30,OUI,OUI,Asnières-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Hôtel de Ville de Chaville,23702,7,4,2.188134044408798,48.80887149094033,2023-05-26T15:44:34+00:00,11,7,20,OUI,OUI,Chaville,OUI,2023-05-26T16:22:00.535Z
Gare d'Austerlitz - Pont Charles de Gaulle,13125,14,30,2.3670300096273422,48.842319830109304,2023-05-26T15:45:33+00:00,44,7,55,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Didot - Mariniers,14022,0,2,2.313136198271666,48.82650543613106,2023-05-26T15:43:07+00:00,2,32,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Lally-Tollendal - Armand Carrel,19012,1,1,2.374717555940151,48.88270066221072,2023-05-26T15:46:02+00:00,2,23,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du 17 Octobre,22306,1,16,2.2978286134199792,48.91962690034779,2023-05-26T15:46:07+00:00,17,3,20,OUI,OUI,Gennevilliers,OUI,2023-05-26T16:22:00.535Z
Kléber - National,22502,2,0,2.2393910586833954,48.906333898712234,2023-05-26T15:46:00+00:00,2,18,20,OUI,OUI,La Garenne-Colombes,OUI,2023-05-26T16:22:00.535Z
Mairie du 3ème,3006,4,14,2.361762821674347,48.86446178139141,2023-05-26T15:46:06+00:00,18,14,32,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Convention - Lourmel,15062,2,25,2.2859910875558853,48.84205504165568,2023-05-26T15:44:35+00:00,27,9,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la République - Temple,3004,4,9,2.3635464370545,48.867211201859,2023-05-26T15:45:23+00:00,13,1,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Victoire - Laffitte,9111,1,2,2.338118505144376,48.87514373494672,2023-05-26T15:46:11+00:00,3,17,20,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bastille - Beaumarchais,4101,5,16,2.3685702681541,48.853833463852,2023-05-26T15:44:52+00:00,21,1,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Tiron - Rivoli,4012,1,13,2.3579058051109,48.855692253233,2023-05-26T15:43:45+00:00,14,13,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Verdier - Jean Jaurès,21215,0,1,2.3123561963438988,48.81614048711214,2023-05-26T15:46:13+00:00,1,32,33,OUI,OUI,Montrouge,OUI,2023-05-26T16:22:00.535Z
Alouettes - Maréchal de Lattre de Tassigny,41208,9,4,2.4930700287222862,48.85511009293948,2023-05-26T15:45:07+00:00,13,8,22,OUI,OUI,Fontenay-sous-Bois,OUI,2023-05-26T16:22:00.535Z
Mairie du Kremlin-Bicêtre,42704,1,0,2.3570189997553825,48.81191981537702,2023-05-26T15:44:36+00:00,1,22,25,OUI,OUI,Le Kremlin-Bicêtre,OUI,2023-05-26T16:22:00.535Z
Jean Bleuzen - Square du 11 Novembre,21706,0,1,2.2965213,48.8232579,2023-05-26T15:46:12+00:00,1,40,49,OUI,OUI,Vanves,OUI,2023-05-26T16:22:00.535Z
Gare du Nord - La Chapelle,10041,3,1,2.3561057075858,48.884178287286,2023-05-26T15:45:07+00:00,4,13,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Bastille - Bourdon,4007,11,12,2.3681089282036,48.852364355271,2023-05-26T15:45:21+00:00,23,10,35,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Rivoli - Musée du Louvre,1014,3,6,2.33409583568573,48.86364636851945,2023-05-26T15:44:08+00:00,9,15,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Village Saint-Paul,4009,1,18,2.3607301712036137,48.852639866624806,2023-05-26T15:46:08+00:00,19,9,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Barbès - Monique Maunoury,42026,3,2,2.3687169334905405,48.81552718820216,2023-05-26T15:41:33+00:00,5,34,40,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Choiseul - Quatre Septembre,2012,5,9,2.3359975218772893,48.8699355331869,2023-05-26T15:45:42+00:00,14,27,44,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Hippodrome Paris-Vincennes,12163,12,13,2.446271181106568,48.82048387758518,2023-05-26T15:45:42+00:00,25,16,42,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Pau Casals - Neuve Tolbiac,13054,4,20,2.3774395,48.8311602,2023-05-26T15:46:15+00:00,24,27,53,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Candale - Mehul,35012,3,1,2.414379715919495,48.8893935006175,2023-05-26T15:43:06+00:00,4,20,25,OUI,OUI,Pantin,OUI,2023-05-26T16:22:00.535Z
Alger - Rivoli,1018,3,7,2.3294493936128,48.864773553495,2023-05-26T15:46:07+00:00,10,11,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Édouard Vaillant - Place Jean Jaurès,21505,1,0,2.2089037319128613,48.86265537999924,2023-05-26T15:46:15+00:00,1,23,24,OUI,OUI,Suresnes,OUI,2023-05-26T16:22:00.535Z
Aboukir - Alexandrie,2016,2,2,2.3502043269474897,48.86868344444473,2023-05-26T15:46:15+00:00,4,13,21,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Waldeck Rochet - Germaine Tillon,33020,5,3,2.3676301538944244,48.91105960199651,2023-05-26T15:44:57+00:00,8,22,31,OUI,OUI,Aubervilliers,OUI,2023-05-26T16:22:00.535Z
Chaussée d'Antin - Haussmann,9039,5,3,2.33359,48.87243,2023-05-26T15:45:39+00:00,8,16,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare des Vallées,22506,11,5,2.257726,48.913179,2023-05-26T15:46:08+00:00,16,1,20,OUI,OUI,La Garenne-Colombes,OUI,2023-05-26T16:22:00.535Z
Choisy - Malmaisons,13038,4,1,2.3633468834070914,48.821919702956144,2023-05-26T15:46:14+00:00,5,20,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Bon - Rivoli,4018,4,7,2.3502172809763,48.857999643315,2023-05-26T15:42:38+00:00,11,7,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Château - Place de Catalogne,14134,6,2,2.3185293003917,48.836805542262,2023-05-26T15:45:30+00:00,8,21,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Mairie du 2ème,2008,2,0,2.3404625437747044,48.8672190355135,2023-05-26T15:46:09+00:00,2,26,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du 8 mai 1945,32019,6,5,2.3566243797540665,48.938882272105374,2023-05-26T15:44:57+00:00,11,18,30,OUI,OUI,Saint-Denis,OUI,2023-05-26T16:22:00.535Z
Grande Rue - Europe,23101,1,2,2.205879874527455,48.8218104687602,2023-05-26T15:42:38+00:00,3,22,25,OUI,OUI,Sèvres,OUI,2023-05-26T16:22:00.535Z
Saint Pères - Saint Germain,6201,4,7,2.3300181032703,48.853729675265,2023-05-26T15:46:15+00:00,11,10,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Custine - Ramey,18015,5,2,2.3469526693225,48.888735896947,2023-05-26T15:45:59+00:00,7,34,41,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Oratoire - Rivoli,1025,4,11,2.3400047421455,48.861342760889,2023-05-26T15:46:12+00:00,15,2,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Berthier - Porte de Clichy,17106,1,0,2.3125872006816,48.894222687781,2023-05-26T15:45:44+00:00,1,22,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Ventadour - Opéra,1116,10,7,2.3343884482519,48.866810653323,2023-05-26T15:44:44+00:00,17,5,27,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Fabre d'Eglantine - Place de la Nation,12157,7,9,2.3956204,48.8471116,2023-05-26T15:45:41+00:00,16,51,68,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Square Victor Basch,27001,4,0,2.2289156913757324,48.91430486226092,2023-05-26T15:45:27+00:00,4,15,20,OUI,OUI,Colombes,OUI,2023-05-26T16:22:00.535Z
Filles Saint-Thomas - Place de la Bourse,2009,2,21,2.3397543845203,48.868899890853,2023-05-26T15:46:13+00:00,23,33,58,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Amand - Labrouste,15040,8,0,2.3087677359581,48.834097274832295,2023-05-26T15:45:00+00:00,8,26,36,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Saint-Honoré - Musée du Louvre,1023,7,8,2.3348781846405,48.863443132848,2023-05-26T15:46:05+00:00,15,7,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Guy Môquet - Parvis Georges Marchais,48008,1,0,2.35943466424942,48.79518840095975,2023-05-26T15:45:17+00:00,1,29,30,OUI,OUI,Villejuif,OUI,2023-05-26T16:22:00.535Z
Marseillaise - Grenade,19202,1,0,2.3979396821544,48.889371092747,2023-05-26T15:42:53+00:00,1,42,45,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Archives - Pastourelle,3007,3,7,2.3595041,48.8623615,2023-05-26T15:45:40+00:00,10,17,28,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Arthur Ranc - Hôpital Bichat,18112,1,0,2.333521842956543,48.8978712500682,2023-05-26T15:45:59+00:00,1,21,26,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Bréa - Raspail,6007,2,2,2.3297942217634,48.842738478258,2023-05-26T15:46:13+00:00,4,20,24,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Victor Hugo - Gare,27006,7,7,2.2600970417261124,48.92313395265796,2023-05-26T15:46:01+00:00,14,7,22,OUI,OUI,Colombes,OUI,2023-05-26T16:22:00.535Z
Verdun - Carnot,42028,1,1,2.373795211315155,48.808439376064946,2023-05-26T15:46:12+00:00,2,26,28,OUI,OUI,Ivry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Parc Floral du Bel Air,12166,9,7,2.438560165464878,48.839285711865735,2023-05-26T15:45:47+00:00,16,9,25,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Quai des Célestins - Henri IV,4005,4,2,2.3624535,48.8512971,2023-05-26T15:45:46+00:00,6,6,14,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place de la Division Leclerc,22603,0,0,2.2731140430551027,48.793824988636516,2023-05-26T15:41:56+00:00,0,35,35,OUI,OUI,Fontenay-aux-Roses,OUI,2023-05-26T16:22:00.535Z
Belles Feuilles - Place de Mexico,16010,0,0,2.2829206287861,48.865804746474,2023-05-26T15:40:19+00:00,0,22,23,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place du Palais Royal,1013,33,19,2.3384822532535,48.862382970647,2023-05-26T15:46:11+00:00,52,13,67,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Henri Barbusse - Marcel Cachin,32022,0,0,2.3718065906479,48.938452457583,2023-01-18T10:56:20+00:00,0,37,37,NON,NON,Saint-Denis,NON,2023-05-26T16:22:00.535Z
André Theuriet - Blagis,23042,3,15,2.3130525648593903,48.77977325745441,2023-05-26T15:45:05+00:00,18,12,30,OUI,OUI,Bourg-la-Reine,OUI,2023-05-26T16:22:00.535Z
Saint-Marc - Feydeau,2102,0,2,2.3419791832566,48.870310661422,2023-05-26T15:45:09+00:00,2,34,37,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Place André Malraux,1015,4,8,2.3356226831675,48.863925158727,2023-05-26T15:46:11+00:00,12,7,19,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Porte de Pantin.,19046,3,0,2.3950181901455,48.889199725577,2023-05-26T15:42:10+00:00,3,30,33,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Victor Massé - Jean-Baptiste Pigalle,9019,3,2,2.3366955667734,48.8811043724,2023-05-26T15:44:21+00:00,5,13,18,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Sorbier - Gasnier-Guy,20010,0,0,2.39365965127945,48.86521763101122,2023-05-26T15:46:12+00:00,0,33,34,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Les Blagis,23301,1,6,2.302526,48.785205,2023-05-26T15:44:57+00:00,7,18,27,OUI,OUI,Sceaux,OUI,2023-05-26T16:22:00.535Z
Victor Hugo - Paul Eluard,42210,8,18,2.4114319673051,48.819602554907,2023-05-26T15:45:01+00:00,26,5,32,OUI,OUI,Charenton-le-Pont,OUI,2023-05-26T16:22:00.535Z
Blanqui - Docteur Bauer,34013,7,11,2.3407192814591,48.907735489085,2023-05-26T15:45:46+00:00,18,7,28,OUI,OUI,Saint-Ouen-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Youri Gagarine - Commune de Paris,44008,10,15,2.3939734697342,48.782427463041,2023-05-26T15:46:00+00:00,25,8,33,OUI,OUI,Vitry-sur-Seine,OUI,2023-05-26T16:22:00.535Z
Quai de Sèvres - Manufacture Nationale,23104,7,12,2.22499,48.828688,2023-05-26T15:43:19+00:00,19,9,28,OUI,OUI,Sèvres,OUI,2023-05-26T16:22:00.535Z
Paganini - Davout,20140,5,0,2.412021,48.85135,2023-05-26T15:43:54+00:00,5,17,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
Gare de Robinson,23303,4,2,2.281828634440899,48.7799259211605,2023-05-26T15:44:27+00:00,6,24,30,OUI,OUI,Sceaux,OUI,2023-05-26T16:22:00.535Z
République - Louis Loucheur,45004,15,1,2.5101865455508,48.823549261189,2023-05-26T15:43:46+00:00,16,21,37,OUI,OUI,Champigny-sur-Marne,OUI,2023-05-26T16:22:00.535Z
Henri Barbusse - Gabriel Péri,23202,4,0,2.2874166362216,48.801773795836,2023-05-26T15:45:32+00:00,4,23,27,OUI,OUI,Châtillon,OUI,2023-05-26T16:22:00.535Z
Vincent Auriol - Louise Weiss,13049,1,1,2.3703888058662,48.834001935501,2023-05-26T15:46:12+00:00,2,19,22,OUI,OUI,Paris,OUI,2023-05-26T16:22:00.535Z
